           0  -1.004194   0.000  0.000  0.000   
           3  -0.971420   0.771  0.240  0.000   
           6  -0.948747   0.806  0.358  0.000   
           9  -0.978476   0.788  0.382  0.000   
          12  -1.016506   0.797  0.431  0.000   
          15  -1.030819   0.817  0.485  0.000   
          18  -1.026000   0.834  0.521  0.000   
          21  -0.983499   0.832  0.545  0.000   
          24  -0.978866   0.824  0.565  0.000   
          27  -1.013550   0.827  0.572  0.000   
          30  -1.014410   0.826  0.561  0.000   
          33  -1.035193   0.819  0.567  0.000   
          36  -1.039202   0.815  0.568  0.000   
          39  -1.041135   0.822  0.572  0.000   
          42  -1.006951   0.826  0.570  0.000   
          45  -0.984342   0.829  0.577  0.000   
          48  -0.983578   0.833  0.572  0.000   
          51  -0.948533   0.825  0.580  0.000   
          54  -0.995845   0.826  0.584  0.000   
          57  -0.984100   0.832  0.585  0.000   
          60  -1.019755   0.834  0.588  0.000   
          63  -1.003696   0.835  0.577  0.000   
          66  -0.976434   0.835  0.577  0.000   
          69  -1.012087   0.840  0.579  0.000   
          72  -1.025750   0.845  0.581  0.000   
          75  -1.012944   0.848  0.584  0.000   
          78  -0.993559   0.844  0.586  0.000   
          81  -0.965172   0.840  0.585  0.000   
          84  -0.929495   0.842  0.585  0.000   
          87  -0.949992   0.839  0.585  0.000   
          90  -0.950333   0.840  0.586  0.000   
          93  -0.941647   0.837  0.586  0.000   
          96  -0.902281   0.835  0.589  0.000   
          99  -0.840649   0.835  0.591  0.000   
         102  -0.877404   0.837  0.593  0.000   
         105  -0.848595   0.832  0.596  0.000   
         108  -0.817651   0.829  0.595  0.000   
         111  -0.837073   0.826  0.590  0.000   
         114  -0.844028   0.823  0.593  0.000   
         117  -0.791166   0.818  0.590  0.000   
         120  -0.833072   0.814  0.590  0.000   
         123  -0.831588   0.810  0.593  0.000   
         126  -0.864881   0.805  0.592  0.000   
         129  -0.814188   0.802  0.592  0.000   
         132  -0.847605   0.799  0.590  0.000   
         135  -0.871101   0.796  0.588  0.000   
         138  -0.878085   0.797  0.588  0.000   
         141  -0.867409   0.795  0.587  0.000   
         144  -0.903412   0.790  0.586  0.000   
         147  -0.892599   0.790  0.584  0.000   
         150  -0.977689   0.788  0.581  0.000   
         153  -0.981654   0.788  0.585  0.000   
         156  -0.980121   0.787  0.582  0.000   
         159  -1.000894   0.787  0.582  0.000   
         162  -0.993407   0.788  0.582  0.000   
         165  -0.962438   0.790  0.582  0.000   
         168  -0.972676   0.788  0.583  0.000   
         171  -1.019749   0.788  0.584  0.000   
         174  -1.008047   0.790  0.585  0.000   
         177  -1.017071   0.791  0.586  0.000   
         180  -1.012420   0.791  0.590  0.000   
         183  -0.973879   0.786  0.589  0.000   
         186  -0.987853   0.784  0.589  0.000   
         189  -0.962383   0.785  0.591  0.000   
         192  -0.916324   0.784  0.593  0.000   
         195  -0.928421   0.784  0.595  0.000   
         198  -0.909582   0.781  0.597  0.000   
         201  -0.881117   0.779  0.596  0.000   
         204  -0.930124   0.779  0.597  0.000   
         207  -0.910313   0.777  0.596  0.000   
         210  -0.917462   0.776  0.597  0.000   
         213  -0.903438   0.774  0.596  0.000   
         216  -0.900874   0.771  0.596  0.000   
         219  -0.923760   0.769  0.595  0.000   
         222  -0.879832   0.769  0.593  0.000   
         225  -0.886368   0.767  0.592  0.000   
         228  -0.912436   0.764  0.592  0.000   
         231  -0.934682   0.765  0.591  0.000   
         234  -0.959518   0.763  0.591  0.000   
         237  -0.944376   0.761  0.593  0.000   
         240  -0.964946   0.760  0.592  0.000   
         243  -0.952624   0.761  0.594  0.000   
         246  -0.937200   0.759  0.595  0.000   
         249  -0.917178   0.759  0.593  0.000   
         252  -0.933817   0.756  0.592  0.000   
         255  -0.938772   0.754  0.594  0.000   
         258  -0.990798   0.752  0.593  0.000   
         261  -0.964390   0.752  0.593  0.000   
         264  -0.955975   0.750  0.593  0.000   
         267  -0.973216   0.747  0.594  0.000   
         270  -1.004659   0.746  0.594  0.000   
         273  -0.948577   0.746  0.595  0.000   
         276  -0.942988   0.744  0.594  0.000   
         279  -0.924421   0.744  0.594  0.000   
         282  -0.919741   0.743  0.592  0.000   
         285  -0.878299   0.742  0.591  0.000   
         288  -0.912231   0.740  0.591  0.000   
         291  -0.895677   0.741  0.591  0.000   
         294  -0.886907   0.739  0.590  0.000   
         297  -0.868317   0.739  0.589  0.000   
         300  -0.863942   0.739  0.589  0.000   
         303  -0.929663   0.738  0.590  0.000   
         306  -0.915480   0.738  0.591  0.000   
         309  -0.935012   0.737  0.592  0.000   
         312  -0.941038   0.738  0.593  0.000   
         315  -0.932516   0.736  0.592  0.000   
         318  -0.955471   0.737  0.592  0.000   
         321  -0.955525   0.737  0.591  0.000   
         324  -0.980562   0.739  0.590  0.000   
         327  -0.974287   0.740  0.589  0.000   
         330  -0.987506   0.740  0.588  0.000   
         333  -0.976394   0.740  0.588  0.000   
         336  -0.986333   0.740  0.587  0.000   
         339  -1.014372   0.739  0.588  0.000   
         342  -1.037463   0.739  0.589  0.000   
         345  -1.047092   0.739  0.589  0.000   
         348  -1.047897   0.739  0.590  0.000   
         351  -1.022887   0.739  0.590  0.000   
         354  -1.009576   0.738  0.590  0.000   
         357  -1.024656   0.738  0.590  0.000   
         360  -1.029995   0.738  0.591  0.000   
         363  -1.011861   0.739  0.592  0.000   
         366  -1.074532   0.738  0.592  0.000   
         369  -1.059612   0.738  0.594  0.000   
         372  -1.010368   0.738  0.594  0.000   
         375  -1.043462   0.738  0.594  0.000   
         378  -1.002941   0.737  0.596  0.000   
         381  -0.996531   0.738  0.595  0.000   
         384  -1.034943   0.737  0.596  0.000   
         387  -1.049028   0.737  0.596  0.000   
         390  -1.036118   0.737  0.596  0.000   
         393  -1.032529   0.737  0.596  0.000   
         396  -1.022519   0.737  0.596  0.000   
         399  -1.028825   0.737  0.595  0.000   
         402  -1.006879   0.737  0.595  0.000   
         405  -1.000767   0.736  0.595  0.000   
         408  -0.967216   0.736  0.594  0.000   
         411  -0.984718   0.737  0.595  0.000   
         414  -1.003077   0.736  0.596  0.000   
         417  -1.036892   0.737  0.595  0.000   
         420  -0.978836   0.737  0.595  0.000   
         423  -0.993561   0.738  0.595  0.000   
         426  -1.008620   0.739  0.596  0.000   
         429  -1.001084   0.739  0.596  0.000   
         432  -0.984025   0.738  0.596  0.000   
         435  -1.042945   0.739  0.598  0.000   
         438  -1.052845   0.739  0.599  0.000   
         441  -1.014810   0.739  0.599  0.000   
         444  -1.029755   0.740  0.598  0.000   
         447  -1.052713   0.740  0.598  0.000   
         450  -1.025898   0.740  0.598  0.000   
         453  -1.034245   0.740  0.598  0.000   
         456  -1.029416   0.740  0.598  0.000   
         459  -1.025369   0.739  0.599  0.000   
         462  -1.008634   0.740  0.599  0.000   
         465  -1.012328   0.740  0.598  0.000   
         468  -1.015176   0.740  0.598  0.000   
         471  -0.972745   0.739  0.598  0.000   
         474  -0.991029   0.739  0.598  0.000   
         477  -0.970727   0.738  0.598  0.000   
         480  -0.970625   0.738  0.598  0.000   
         483  -0.991442   0.738  0.598  0.000   
         486  -0.955687   0.737  0.598  0.000   
         489  -0.955917   0.737  0.597  0.000   
         492  -0.984876   0.738  0.597  0.000   
         495  -0.961380   0.737  0.596  0.000   
         498  -1.021656   0.737  0.596  0.000   
         501  -1.005981   0.738  0.596  0.000   
         504  -1.003562   0.738  0.596  0.000   
         507  -0.994205   0.738  0.596  0.000   
         510  -0.988228   0.738  0.596  0.000   
         513  -0.996330   0.738  0.596  0.000   
         516  -0.936755   0.738  0.597  0.000   
         519  -0.960946   0.738  0.596  0.000   
         522  -0.955110   0.737  0.597  0.000   
         525  -1.015819   0.738  0.597  0.000   
         528  -1.023704   0.738  0.598  0.000   
         531  -1.006824   0.738  0.598  0.000   
         534  -1.034260   0.738  0.597  0.000   
         537  -1.012488   0.737  0.597  0.000   
         540  -0.987035   0.736  0.598  0.000   
         543  -0.977722   0.736  0.598  0.000   
         546  -0.980212   0.737  0.598  0.000   
         549  -1.036887   0.737  0.598  0.000   
         552  -1.036689   0.736  0.598  0.000   
         555  -1.036801   0.736  0.597  0.000   
         558  -0.998322   0.737  0.597  0.000   
         561  -1.050674   0.737  0.597  0.000   
         564  -1.042137   0.735  0.596  0.000   
         567  -1.052967   0.736  0.596  0.000   
         570  -1.063628   0.736  0.596  0.000   
         573  -1.048013   0.736  0.596  0.000   
         576  -1.026034   0.736  0.596  0.000   
         579  -1.015963   0.735  0.595  0.000   
         582  -0.993602   0.735  0.595  0.000   
         585  -1.020738   0.735  0.595  0.000   
         588  -1.009455   0.736  0.596  0.000   
         591  -1.029971   0.737  0.596  0.000   
         594  -1.051126   0.736  0.595  0.000   
         597  -1.081380   0.736  0.595  0.000   
         600  -1.056595   0.736  0.596  0.000   
         603  -1.042000   0.735  0.597  0.000   
         606  -1.023006   0.735  0.597  0.000   
         609  -1.020976   0.734  0.597  0.000   
         612  -1.015370   0.735  0.596  0.000   
         615  -0.991275   0.733  0.596  0.000   
         618  -1.029983   0.733  0.596  0.000   
         621  -1.027292   0.732  0.596  0.000   
         624  -1.007288   0.732  0.595  0.000   
         627  -1.029271   0.732  0.595  0.000   
         630  -1.002314   0.732  0.595  0.000   
         633  -1.008393   0.732  0.595  0.000   
         636  -0.970527   0.731  0.596  0.000   
         639  -0.976077   0.730  0.596  0.000   
         642  -0.987308   0.730  0.596  0.000   
         645  -1.061300   0.729  0.596  0.000   
         648  -1.068860   0.730  0.596  0.000   
         651  -1.096428   0.731  0.596  0.000   
         654  -1.053248   0.731  0.596  0.000   
         657  -1.029886   0.731  0.596  0.000   
         660  -0.987748   0.731  0.596  0.000   
         663  -1.011347   0.731  0.595  0.000   
         666  -1.035959   0.731  0.595  0.000   
         669  -0.992496   0.731  0.595  0.000   
         672  -1.012191   0.732  0.595  0.000   
         675  -1.025933   0.732  0.595  0.000   
         678  -1.016320   0.732  0.594  0.000   
         681  -0.986472   0.732  0.595  0.000   
         684  -0.979428   0.732  0.595  0.000   
         687  -0.972111   0.732  0.595  0.000   
         690  -0.944755   0.732  0.595  0.000   
         693  -0.916678   0.732  0.596  0.000   
         696  -0.993001   0.732  0.595  0.000   
         699  -0.978687   0.733  0.594  0.000   
         702  -0.922522   0.732  0.594  0.000   
         705  -0.946724   0.732  0.594  0.000   
         708  -0.996175   0.732  0.594  0.000   
         711  -0.970072   0.733  0.595  0.000   
         714  -0.953901   0.733  0.594  0.000   
         717  -1.014985   0.733  0.594  0.000   
         720  -1.034857   0.733  0.594  0.000   
         723  -1.004380   0.733  0.594  0.000   
         726  -0.986160   0.733  0.593  0.000   
         729  -0.954978   0.732  0.594  0.000   
         732  -0.956362   0.732  0.594  0.000   
         735  -0.934862   0.732  0.593  0.000   
         738  -0.920032   0.732  0.593  0.000   
         741  -0.912636   0.732  0.593  0.000   
         744  -0.920894   0.733  0.593  0.000   
         747  -0.919334   0.732  0.593  0.000   
         750  -0.921686   0.732  0.593  0.000   
         753  -0.922466   0.732  0.592  0.000   
         756  -0.961898   0.732  0.592  0.000   
         759  -0.958017   0.732  0.592  0.000   
         762  -0.963292   0.732  0.592  0.000   
         765  -0.930033   0.732  0.593  0.000   
         768  -0.914936   0.732  0.593  0.000   
         771  -0.924042   0.731  0.593  0.000   
         774  -0.900371   0.732  0.592  0.000   
         777  -0.895681   0.732  0.593  0.000   
         780  -0.906957   0.731  0.593  0.000   
         783  -0.947386   0.731  0.593  0.000   
         786  -0.898339   0.731  0.593  0.000   
         789  -0.906087   0.731  0.593  0.000   
         792  -0.889899   0.731  0.593  0.000   
         795  -0.888127   0.730  0.593  0.000   
         798  -0.883781   0.730  0.594  0.000   
         801  -0.895808   0.730  0.594  0.000   
         804  -0.885933   0.730  0.594  0.000   
         807  -0.933086   0.730  0.594  0.000   
         810  -0.928674   0.730  0.594  0.000   
         813  -0.948247   0.730  0.594  0.000   
         816  -0.932869   0.729  0.594  0.000   
         819  -0.948836   0.728  0.594  0.000   
         822  -0.995020   0.728  0.594  0.000   
         825  -0.988230   0.728  0.594  0.000   
         828  -0.981756   0.727  0.594  0.000   
         831  -0.992596   0.726  0.594  0.000   
         834  -0.935424   0.726  0.594  0.000   
         837  -0.909189   0.726  0.594  0.000   
         840  -0.965887   0.725  0.594  0.000   
         843  -0.976124   0.725  0.594  0.000   
         846  -0.971175   0.725  0.594  0.000   
         849  -0.969480   0.725  0.594  0.000   
         852  -0.957725   0.725  0.594  0.000   
         855  -0.902551   0.725  0.594  0.000   
         858  -0.902226   0.724  0.594  0.000   
         861  -0.923416   0.723  0.593  0.000   
         864  -0.901925   0.722  0.594  0.000   
         867  -0.948745   0.722  0.593  0.000   
         870  -0.939614   0.721  0.594  0.000   
         873  -0.954229   0.721  0.593  0.000   
         876  -0.916061   0.720  0.593  0.000   
         879  -0.923249   0.719  0.593  0.000   
         882  -0.893072   0.717  0.593  0.000   
         885  -0.833806   0.716  0.593  0.000   
         888  -0.842337   0.717  0.594  0.000   
         891  -0.814484   0.716  0.594  0.000   
         894  -0.832624   0.716  0.594  0.000   
         897  -0.835505   0.715  0.594  0.000   
         900  -0.856421   0.715  0.593  0.000   
         903  -0.830146   0.714  0.593  0.000   
         906  -0.845643   0.714  0.593  0.000   
         909  -0.851147   0.713  0.593  0.000   
         912  -0.816825   0.713  0.593  0.000   
         915  -0.854036   0.713  0.593  0.000   
         918  -0.854565   0.712  0.592  0.000   
         921  -0.827690   0.712  0.592  0.000   
         924  -0.821533   0.712  0.592  0.000   
         927  -0.861991   0.711  0.592  0.000   
         930  -0.842522   0.710  0.592  0.000   
         933  -0.846775   0.709  0.592  0.000   
         936  -0.869442   0.709  0.592  0.000   
         939  -0.819045   0.709  0.591  0.000   
         942  -0.803315   0.708  0.591  0.000   
         945  -0.857599   0.708  0.590  0.000   
         948  -0.863973   0.708  0.590  0.000   
         951  -0.894448   0.708  0.590  0.000   
         954  -0.878249   0.707  0.590  0.000   
         957  -0.908408   0.706  0.590  0.000   
         960  -0.889969   0.705  0.590  0.000   
         963  -0.881251   0.704  0.590  0.000   
         966  -0.883748   0.703  0.590  0.000   
         969  -0.885033   0.702  0.590  0.000   
         972  -0.866619   0.702  0.590  0.000   
         975  -0.840622   0.702  0.590  0.000   
         978  -0.813514   0.702  0.590  0.000   
         981  -0.725743   0.701  0.590  0.000   
         984  -0.774216   0.701  0.590  0.000   
         987  -0.775448   0.700  0.590  0.000   
         990  -0.786000   0.700  0.590  0.000   
         993  -0.814908   0.699  0.590  0.000   
         996  -0.852649   0.699  0.590  0.000   
         999  -0.830467   0.698  0.590  0.000   
        1002  -0.879567   0.698  0.591  0.000   
        1005  -0.814073   0.698  0.591  0.000   
        1008  -0.835157   0.697  0.591  0.000   
        1011  -0.852442   0.697  0.591  0.000   
        1014  -0.864585   0.697  0.591  0.000   
        1017  -0.853610   0.697  0.591  0.000   
        1020  -0.869659   0.696  0.591  0.000   
        1023  -0.870513   0.696  0.591  0.000   
        1026  -0.843843   0.695  0.591  0.000   
        1029  -0.835855   0.695  0.590  0.000   
        1032  -0.867212   0.694  0.590  0.000   
        1035  -0.853117   0.694  0.591  0.000   
        1038  -0.844219   0.694  0.591  0.000   
        1041  -0.838401   0.693  0.591  0.000   
        1044  -0.851496   0.692  0.590  0.000   
        1047  -0.869544   0.692  0.590  0.000   
