        0.0000  -1.004195   0.364200  -0.639995 
        3.0000  -0.952333   0.305978  -0.646355 
        6.0000  -1.000796   0.328535  -0.672261 
        9.0000  -1.020439   0.338624  -0.681815 
       12.0000  -0.994867   0.294369  -0.700498 
       15.0000  -0.999109   0.295345  -0.703764 
       18.0000  -1.074891   0.349048  -0.725843 
       21.0000  -1.041631   0.314300  -0.727331 
       24.0000  -1.039416   0.314449  -0.724967 
       27.0000  -1.046373   0.323889  -0.722484 
       30.0000  -1.068835   0.315794  -0.753041 
       33.0000  -1.046255   0.297981  -0.748274 
       36.0000  -1.063073   0.301000  -0.762073 
       39.0000  -1.085819   0.336448  -0.749371 
       42.0000  -1.039738   0.279780  -0.759958 
       45.0000  -1.063820   0.286798  -0.777021 
       48.0000  -1.025178   0.256041  -0.769137 
       51.0000  -1.055929   0.284317  -0.771612 
       54.0000  -1.083715   0.317541  -0.766173 
       57.0000  -1.036368   0.295760  -0.740608 
       60.0000  -0.994650   0.265605  -0.729045 
       63.0000  -1.057890   0.319695  -0.738195 
       66.0000  -1.031688   0.304627  -0.727061 
       69.0000  -0.995284   0.284276  -0.711009 
       72.0000  -1.005587   0.269871  -0.735716 
       75.0000  -1.025790   0.301628  -0.724163 
       78.0000  -0.951593   0.267194  -0.684398 
       81.0000  -0.977334   0.342681  -0.634653 
       84.0000  -0.911358   0.282031  -0.629327 
       87.0000  -0.968858   0.314616  -0.654242 
       90.0000  -1.005963   0.357593  -0.648369 
       93.0000  -0.988690   0.352264  -0.636426 
       96.0000  -0.906861   0.286628  -0.620233 
       99.0000  -0.971517   0.358930  -0.612587 
      102.0000  -0.931366   0.327131  -0.604235 
      105.0000  -0.874596   0.277607  -0.596989 
      108.0000  -0.904851   0.307263  -0.597588 
      111.0000  -0.941044   0.332667  -0.608377 
      114.0000  -0.959035   0.350261  -0.608774 
      117.0000  -0.919023   0.303188  -0.615835 
      120.0000  -0.891834   0.283481  -0.608352 
      123.0000  -0.919963   0.323727  -0.596235 
      126.0000  -0.969086   0.382150  -0.586936 
      129.0000  -0.886981   0.296361  -0.590620 
      132.0000  -0.913967   0.307653  -0.606313 
      135.0000  -0.930842   0.331058  -0.599783 
      138.0000  -1.002028   0.376588  -0.625439 
      141.0000  -0.961134   0.342398  -0.618736 
      144.0000  -0.949493   0.322374  -0.627119 
      147.0000  -0.907114   0.281250  -0.625864 
      150.0000  -0.890597   0.273858  -0.616739 
      153.0000  -0.922425   0.286456  -0.635969 
      156.0000  -0.940111   0.310558  -0.629553 
      159.0000  -0.931313   0.331513  -0.599800 
      162.0000  -0.924542   0.315164  -0.609378 
      165.0000  -0.916081   0.305753  -0.610328 
      168.0000  -0.894797   0.278296  -0.616501 
      171.0000  -0.983052   0.356349  -0.626703 
      174.0000  -0.993798   0.380723  -0.613075 
      177.0000  -0.887837   0.282413  -0.605424 
      180.0000  -0.910514   0.306456  -0.604058 
      183.0000  -0.923392   0.330867  -0.592524 
      186.0000  -0.954829   0.368714  -0.586115 
      189.0000  -0.978655   0.392177  -0.586478 
      192.0000  -0.944512   0.336434  -0.608078 
      195.0000  -0.933489   0.360930  -0.572559 
      198.0000  -0.881441   0.323265  -0.558176 
      201.0000  -0.819425   0.283737  -0.535688 
      204.0000  -0.852849   0.310328  -0.542521 
      207.0000  -0.800728   0.248615  -0.552114 
      210.0000  -0.813194   0.264550  -0.548644 
      213.0000  -0.855656   0.293287  -0.562369 
      216.0000  -0.917520   0.353497  -0.564023 
      219.0000  -0.861836   0.297896  -0.563940 
      222.0000  -0.851152   0.283498  -0.567655 
      225.0000  -0.894630   0.325929  -0.568701 
      228.0000  -0.847183   0.302742  -0.544441 
      231.0000  -0.878689   0.350527  -0.528163 
      234.0000  -0.855043   0.332549  -0.522495 
      237.0000  -0.883379   0.352432  -0.530948 
      240.0000  -0.879228   0.341052  -0.538176 
      243.0000  -0.830742   0.286829  -0.543914 
      246.0000  -0.850611   0.306081  -0.544530 
      249.0000  -0.867000   0.315636  -0.551364 
      252.0000  -0.811803   0.258574  -0.553229 
      255.0000  -0.845023   0.278538  -0.566485 
      258.0000  -0.833504   0.258292  -0.575212 
      261.0000  -0.840942   0.262347  -0.578595 
      264.0000  -0.822772   0.258403  -0.564369 
      267.0000  -0.821876   0.269345  -0.552531 
      270.0000  -0.894584   0.349204  -0.545380 
      273.0000  -0.865047   0.326527  -0.538519 
