        0.0000  -1.004195   0.269305  -0.734890 
        3.0000  -0.997779   0.272509  -0.725270 
        6.0000  -1.001249   0.263699  -0.737549 
        9.0000  -1.038490   0.323505  -0.714984 
       12.0000  -1.065436   0.344627  -0.720809 
       15.0000  -1.069951   0.355494  -0.714457 
       18.0000  -1.070673   0.348288  -0.722385 
       21.0000  -1.036045   0.305271  -0.730773 
       24.0000  -1.024416   0.286806  -0.737610 
       27.0000  -1.013526   0.283296  -0.730230 
       30.0000  -1.054414   0.331520  -0.722894 
       33.0000  -1.029204   0.331591  -0.697613 
       36.0000  -1.055178   0.325192  -0.729986 
       39.0000  -1.090004   0.358157  -0.731847 
       42.0000  -0.958653   0.227207  -0.731446 
       45.0000  -1.014370   0.302988  -0.711382 
       48.0000  -1.060833   0.361364  -0.699469 
       51.0000  -1.011173   0.345264  -0.665909 
       54.0000  -1.009495   0.317300  -0.692196 
       57.0000  -0.989485   0.301381  -0.688104 
       60.0000  -1.014099   0.336746  -0.677353 
       63.0000  -0.985505   0.327360  -0.658145 
       66.0000  -1.033868   0.364442  -0.669427 
       69.0000  -0.971027   0.321397  -0.649631 
       72.0000  -0.999871   0.336360  -0.663511 
       75.0000  -0.945154   0.296030  -0.649124 
       78.0000  -0.971450   0.338271  -0.633179 
       81.0000  -0.939155   0.297320  -0.641836 
       84.0000  -0.979328   0.322153  -0.657175 
       87.0000  -0.943113   0.266491  -0.676622 
       90.0000  -0.966028   0.301067  -0.664960 
       93.0000  -0.949102   0.308767  -0.640334 
       96.0000  -0.919442   0.277767  -0.641674 
       99.0000  -0.952757   0.308259  -0.644498 
      102.0000  -1.012147   0.376990  -0.635157 
      105.0000  -0.961386   0.332596  -0.628790 
      108.0000  -0.912429   0.278507  -0.633923 
      111.0000  -0.896181   0.278432  -0.617749 
      114.0000  -0.951108   0.324763  -0.626344 
      117.0000  -0.917677   0.283025  -0.634652 
      120.0000  -0.963282   0.326933  -0.636348 
      123.0000  -0.908760   0.266591  -0.642170 
      126.0000  -0.938533   0.301029  -0.637504 
      129.0000  -0.990060   0.345398  -0.644662 
      132.0000  -0.927882   0.278125  -0.649758 
      135.0000  -0.936580   0.268203  -0.668377 
      138.0000  -0.975607   0.311752  -0.663855 
      141.0000  -0.895738   0.231195  -0.664543 
      144.0000  -0.966967   0.302263  -0.664704 
      147.0000  -0.894603   0.218642  -0.675961 
      150.0000  -0.960180   0.272480  -0.687700 
      153.0000  -0.962649   0.281282  -0.681367 
      156.0000  -0.929848   0.251554  -0.678294 
      159.0000  -0.912944   0.261191  -0.651753 
      162.0000  -0.920450   0.262926  -0.657524 
      165.0000  -0.961927   0.276247  -0.685679 
      168.0000  -0.963026   0.272643  -0.690383 
      171.0000  -0.904477   0.232211  -0.672266 
      174.0000  -0.935539   0.274633  -0.660907 
      177.0000  -0.969343   0.257403  -0.711940 
      180.0000  -0.988063   0.278097  -0.709966 
      183.0000  -0.955481   0.227770  -0.727712 
      186.0000  -0.990372   0.254050  -0.736322 
      189.0000  -0.961797   0.244883  -0.716914 
      192.0000  -0.920325   0.204596  -0.715729 
      195.0000  -0.934120   0.245124  -0.688996 
      198.0000  -0.929264   0.237328  -0.691936 
      201.0000  -0.975286   0.263565  -0.711721 
      204.0000  -0.968556   0.259844  -0.708712 
      207.0000  -0.967000   0.265803  -0.701197 
      210.0000  -0.998497   0.292133  -0.706363 
      213.0000  -1.010031   0.317266  -0.692765 
      216.0000  -0.918940   0.222159  -0.696781 
      219.0000  -0.958564   0.283941  -0.674623 
      222.0000  -0.905794   0.245518  -0.660276 
      225.0000  -0.968793   0.307779  -0.661014 
      228.0000  -1.004657   0.340100  -0.664557 
      231.0000  -0.999984   0.338873  -0.661111 
      234.0000  -0.996412   0.330667  -0.665745 
      237.0000  -0.979227   0.321523  -0.657704 
      240.0000  -0.974897   0.286949  -0.687948 
      243.0000  -0.993570   0.306845  -0.686724 
      246.0000  -0.966041   0.277766  -0.688275 
      249.0000  -0.998325   0.310142  -0.688184 
      252.0000  -0.979677   0.353171  -0.626507 
      255.0000  -0.921296   0.304988  -0.616308 
      258.0000  -0.965474   0.347721  -0.617753 
      261.0000  -1.018722   0.390788  -0.627934 
      264.0000  -0.968749   0.349737  -0.619012 
      267.0000  -0.873375   0.252770  -0.620606 
      270.0000  -0.920229   0.302644  -0.617584 
      273.0000  -0.890863   0.292714  -0.598149 
      276.0000  -0.951202   0.377712  -0.573490 
      279.0000  -0.877352   0.292457  -0.584896 
      282.0000  -0.937558   0.347136  -0.590422 
      285.0000  -0.926363   0.330343  -0.596021 
      288.0000  -0.908390   0.299394  -0.608996 
      291.0000  -0.953317   0.344225  -0.609092 
      294.0000  -0.953813   0.350086  -0.603726 
      297.0000  -0.895594   0.302802  -0.592792 
      300.0000  -0.920359   0.321432  -0.598927 
      303.0000  -0.916884   0.298973  -0.617911 
      306.0000  -0.907931   0.293426  -0.614505 
      309.0000  -0.888700   0.297748  -0.590952 
      312.0000  -0.865929   0.272343  -0.593586 
      315.0000  -0.905088   0.333430  -0.571659 
      318.0000  -0.902551   0.337609  -0.564943 
      321.0000  -0.877375   0.318397  -0.558978 
      324.0000  -0.869640   0.300091  -0.569549 
      327.0000  -0.879661   0.291226  -0.588435 
      330.0000  -0.925016   0.355397  -0.569619 
      333.0000  -0.861175   0.304015  -0.557160 
      336.0000  -0.838200   0.285579  -0.552621 
      339.0000  -0.880397   0.351105  -0.529293 
      342.0000  -0.893042   0.366896  -0.526146 
      345.0000  -0.870512   0.293769  -0.576743 
      348.0000  -0.880057   0.301563  -0.578494 
      351.0000  -0.855764   0.300185  -0.555579 
      354.0000  -0.827601   0.265210  -0.562391 
      357.0000  -0.872886   0.313877  -0.559010 
      360.0000  -0.836208   0.276746  -0.559462 
      363.0000  -0.850713   0.296022  -0.554691 
      366.0000  -0.895966   0.349276  -0.546690 
