        0.0000   0.044122   0.305448   0.349570 
      100.0000   0.057698   0.303522   0.361221 
      200.0000   0.048442   0.284412   0.332854 
      300.0000   0.050776   0.250678   0.301454 
      400.0000   0.043595   0.310830   0.354426 
      500.0000   0.044727   0.282636   0.327364 
      600.0000   0.059330   0.284422   0.343752 
      700.0000   0.050980   0.289463   0.340443 
      800.0000   0.052511   0.269475   0.321986 
      900.0000   0.053592   0.313966   0.367558 
     1000.0000   0.046018   0.318190   0.364208 
     1100.0000   0.057707   0.299174   0.356881 
     1200.0000   0.047176   0.306120   0.353296 
     1300.0000   0.042117   0.297941   0.340058 
     1400.0000   0.042020   0.305335   0.347355 
     1500.0000   0.058496   0.300343   0.358839 
     1600.0000   0.047791   0.274680   0.322471 
     1700.0000   0.044165   0.288932   0.333097 
     1800.0000   0.061364   0.272350   0.333714 
     1900.0000   0.048349   0.310372   0.358721 
     2000.0000   0.050732   0.291974   0.342706 
     2100.0000   0.042784   0.266325   0.309109 
     2200.0000   0.050676   0.297851   0.348527 
     2300.0000   0.040817   0.315657   0.356474 
     2400.0000   0.055177   0.292149   0.347326 
     2500.0000   0.048833   0.308601   0.357434 
     2600.0000   0.045325   0.276539   0.321864 
     2700.0000   0.050690   0.291016   0.341707 
     2800.0000   0.050031   0.322144   0.372175 
     2900.0000   0.046456   0.332672   0.379128 
     3000.0000   0.049509   0.296967   0.346477 
     3100.0000   0.050527   0.312654   0.363182 
     3200.0000   0.049855   0.312082   0.361937 
     3300.0000   0.055863   0.313179   0.369042 
     3400.0000   0.045491   0.310666   0.356158 
     3500.0000   0.043347   0.284496   0.327844 
     3600.0000   0.049884   0.287178   0.337063 
     3700.0000   0.039242   0.318251   0.357493 
     3800.0000   0.040193   0.313273   0.353466 
     3900.0000   0.045787   0.292765   0.338553 
     4000.0000   0.041364   0.288770   0.330135 
     4100.0000   0.045623   0.293062   0.338684 
     4200.0000   0.048487   0.313922   0.362409 
     4300.0000   0.048094   0.304259   0.352353 
     4400.0000   0.044738   0.299723   0.344461 
     4500.0000   0.043844   0.318090   0.361934 
     4600.0000   0.059627   0.331489   0.391116 
     4700.0000   0.056132   0.284288   0.340420 
     4800.0000   0.040034   0.297325   0.337359 
     4900.0000   0.042431   0.287652   0.330083 
     5000.0000   0.052911   0.302901   0.355812 
     5100.0000   0.048432   0.293729   0.342162 
     5200.0000   0.045213   0.310046   0.355259 
     5300.0000   0.051619   0.316885   0.368504 
     5400.0000   0.038904   0.306800   0.345703 
     5500.0000   0.034816   0.327315   0.362130 
     5600.0000   0.036898   0.302953   0.339852 
     5700.0000   0.042705   0.291855   0.334560 
     5800.0000   0.044619   0.288998   0.333617 
     5900.0000   0.038771   0.295748   0.334518 
     6000.0000   0.051401   0.290216   0.341616 
     6100.0000   0.056952   0.301519   0.358471 
     6200.0000   0.055548   0.301814   0.357362 
     6300.0000   0.050997   0.275759   0.326755 
     6400.0000   0.054671   0.299881   0.354552 
     6500.0000   0.047251   0.288074   0.335325 
     6600.0000   0.043296   0.296253   0.339550 
