           0  -1.004194   0.000  0.000  0.000   
           3  -0.996467   0.759  0.581  0.000   
           6  -0.955224   0.754  0.587  0.000   
           9  -1.012838   0.777  0.593  0.000   
          12  -1.013581   0.777  0.622  0.000   
          15  -0.977751   0.773  0.603  0.000   
          18  -0.975741   0.775  0.596  0.000   
          21  -1.003809   0.795  0.602  0.000   
          24  -1.041482   0.799  0.597  0.000   
          27  -1.018262   0.788  0.592  0.000   
          30  -1.034167   0.801  0.588  0.000   
          33  -1.041259   0.804  0.585  0.000   
          36  -1.062142   0.810  0.584  0.000   
          39  -1.051451   0.815  0.591  0.000   
          42  -1.062996   0.822  0.595  0.000   
          45  -1.050803   0.826  0.584  0.000   
          48  -1.037233   0.830  0.587  0.000   
          51  -1.023867   0.830  0.585  0.000   
          54  -1.038636   0.831  0.584  0.000   
          57  -1.059326   0.827  0.593  0.000   
          60  -1.031255   0.828  0.598  0.000   
          63  -1.050616   0.830  0.603  0.000   
          66  -1.070661   0.832  0.601  0.000   
          69  -1.084214   0.836  0.593  0.000   
          72  -1.062222   0.837  0.600  0.000   
          75  -0.967902   0.835  0.601  0.000   
          78  -0.949473   0.837  0.601  0.000   
          81  -0.936514   0.836  0.602  0.000   
          84  -0.965891   0.835  0.606  0.000   
          87  -0.988882   0.832  0.602  0.000   
          90  -1.039110   0.832  0.597  0.000   
          93  -0.998618   0.833  0.600  0.000   
          96  -1.013150   0.831  0.603  0.000   
          99  -1.041320   0.826  0.607  0.000   
         102  -1.021510   0.825  0.605  0.000   
         105  -1.035851   0.828  0.604  0.000   
         108  -1.003122   0.829  0.608  0.000   
         111  -1.053347   0.824  0.607  0.000   
         114  -1.013588   0.823  0.608  0.000   
         117  -1.015408   0.823  0.611  0.000   
         120  -0.964803   0.822  0.614  0.000   
         123  -1.006243   0.821  0.618  0.000   
         126  -1.012788   0.819  0.615  0.000   
         129  -1.005929   0.819  0.616  0.000   
         132  -1.018374   0.819  0.616  0.000   
         135  -0.995871   0.818  0.619  0.000   
         138  -1.063997   0.820  0.620  0.000   
         141  -1.052383   0.821  0.619  0.000   
         144  -1.044715   0.820  0.620  0.000   
         147  -1.037168   0.819  0.616  0.000   
         150  -1.014868   0.819  0.615  0.000   
         153  -0.976352   0.820  0.613  0.000   
         156  -0.970972   0.822  0.613  0.000   
         159  -0.966386   0.823  0.612  0.000   
         162  -0.962333   0.823  0.612  0.000   
         165  -0.980097   0.823  0.612  0.000   
         168  -0.983747   0.825  0.615  0.000   
         171  -1.027085   0.826  0.616  0.000   
         174  -1.010180   0.823  0.615  0.000   
         177  -1.057094   0.823  0.614  0.000   
         180  -1.067573   0.824  0.613  0.000   
         183  -1.059370   0.823  0.616  0.000   
         186  -1.075504   0.824  0.615  0.000   
         189  -1.065229   0.826  0.613  0.000   
         192  -1.041479   0.827  0.612  0.000   
         195  -1.017607   0.828  0.612  0.000   
         198  -0.993930   0.827  0.613  0.000   
         201  -0.978072   0.826  0.610  0.000   
         204  -1.012424   0.826  0.611  0.000   
         207  -1.024010   0.825  0.614  0.000   
         210  -1.008039   0.824  0.614  0.000   
         213  -1.003970   0.824  0.613  0.000   
         216  -1.011512   0.825  0.615  0.000   
         219  -0.973786   0.827  0.615  0.000   
         222  -0.965797   0.829  0.613  0.000   
         225  -0.964134   0.828  0.611  0.000   
         228  -0.917772   0.828  0.609  0.000   
         231  -0.949805   0.828  0.608  0.000   
         234  -0.988836   0.829  0.606  0.000   
         237  -0.964415   0.828  0.607  0.000   
         240  -0.957377   0.828  0.607  0.000   
         243  -0.930474   0.829  0.606  0.000   
         246  -0.909925   0.829  0.607  0.000   
         249  -0.902491   0.829  0.607  0.000   
         252  -0.908195   0.830  0.607  0.000   
         255  -0.930761   0.833  0.606  0.000   
         258  -0.895647   0.835  0.606  0.000   
         261  -0.927031   0.835  0.606  0.000   
         264  -0.932898   0.834  0.608  0.000   
         267  -0.911964   0.834  0.607  0.000   
         270  -0.922848   0.832  0.606  0.000   
         273  -0.898153   0.830  0.607  0.000   
         276  -0.925889   0.829  0.607  0.000   
         279  -0.957400   0.828  0.605  0.000   
         282  -0.983287   0.826  0.605  0.000   
         285  -0.976870   0.827  0.606  0.000   
         288  -0.968475   0.825  0.606  0.000   
         291  -0.909718   0.825  0.606  0.000   
         294  -0.933209   0.823  0.607  0.000   
         297  -0.908232   0.822  0.607  0.000   
         300  -0.929096   0.820  0.606  0.000   
         303  -0.922052   0.819  0.605  0.000   
         306  -0.940396   0.815  0.605  0.000   
         309  -0.937431   0.815  0.606  0.000   
         312  -0.963736   0.815  0.607  0.000   
         315  -0.948148   0.814  0.607  0.000   
         318  -0.954061   0.813  0.607  0.000   
         321  -0.993831   0.813  0.607  0.000   
         324  -0.994942   0.813  0.607  0.000   
         327  -0.928615   0.814  0.607  0.000   
         330  -0.922296   0.814  0.610  0.000   
         333  -0.927981   0.813  0.609  0.000   
         336  -0.920575   0.812  0.608  0.000   
         339  -0.937880   0.809  0.607  0.000   
         342  -0.887741   0.808  0.608  0.000   
         345  -0.894294   0.805  0.608  0.000   
         348  -0.886518   0.804  0.607  0.000   
         351  -0.901153   0.803  0.607  0.000   
         354  -0.870177   0.803  0.607  0.000   
         357  -0.966858   0.803  0.608  0.000   
         360  -0.968624   0.802  0.607  0.000   
         363  -0.985670   0.801  0.607  0.000   
         366  -1.006592   0.800  0.607  0.000   
         369  -1.016820   0.799  0.607  0.000   
         372  -0.998298   0.798  0.607  0.000   
         375  -0.996376   0.797  0.607  0.000   
         378  -1.014735   0.797  0.608  0.000   
         381  -1.016356   0.797  0.607  0.000   
         384  -0.991086   0.795  0.606  0.000   
         387  -1.026325   0.795  0.607  0.000   
         390  -1.000227   0.795  0.606  0.000   
         393  -0.955548   0.794  0.605  0.000   
         396  -0.979815   0.793  0.605  0.000   
         399  -1.036468   0.793  0.605  0.000   
         402  -1.042939   0.792  0.605  0.000   
         405  -1.015272   0.791  0.604  0.000   
         408  -1.006894   0.790  0.602  0.000   
         411  -0.969838   0.789  0.602  0.000   
         414  -0.972659   0.789  0.602  0.000   
         417  -1.002457   0.789  0.602  0.000   
         420  -0.993992   0.788  0.603  0.000   
         423  -0.993601   0.788  0.604  0.000   
         426  -0.965442   0.788  0.604  0.000   
         429  -0.975155   0.787  0.604  0.000   
         432  -0.952550   0.787  0.603  0.000   
         435  -1.006606   0.785  0.604  0.000   
         438  -1.004102   0.785  0.604  0.000   
         441  -0.986305   0.785  0.603  0.000   
         444  -0.942326   0.785  0.604  0.000   
         447  -0.951132   0.784  0.603  0.000   
         450  -0.955956   0.783  0.604  0.000   
         453  -0.972944   0.782  0.604  0.000   
         456  -0.927064   0.783  0.605  0.000   
         459  -0.941533   0.782  0.605  0.000   
         462  -0.963416   0.783  0.604  0.000   
         465  -0.987534   0.781  0.605  0.000   
         468  -0.982505   0.781  0.605  0.000   
         471  -0.977297   0.780  0.604  0.000   
         474  -0.970894   0.779  0.604  0.000   
         477  -0.968059   0.779  0.603  0.000   
         480  -0.995519   0.778  0.603  0.000   
         483  -0.970728   0.776  0.604  0.000   
         486  -0.987874   0.776  0.604  0.000   
         489  -0.960817   0.775  0.602  0.000   
         492  -0.944687   0.775  0.602  0.000   
         495  -0.911917   0.775  0.601  0.000   
         498  -0.926469   0.774  0.601  0.000   
         501  -0.931388   0.774  0.601  0.000   
         504  -0.928138   0.774  0.601  0.000   
         507  -0.917293   0.774  0.601  0.000   
         510  -0.947199   0.774  0.601  0.000   
         513  -0.935072   0.773  0.602  0.000   
         516  -0.989398   0.773  0.602  0.000   
         519  -1.005772   0.773  0.602  0.000   
         522  -0.989892   0.773  0.603  0.000   
         525  -0.989472   0.773  0.604  0.000   
         528  -0.985437   0.773  0.603  0.000   
         531  -0.982635   0.772  0.603  0.000   
         534  -0.942969   0.772  0.603  0.000   
         537  -0.932243   0.771  0.603  0.000   
         540  -1.001173   0.772  0.603  0.000   
         543  -1.007193   0.772  0.604  0.000   
         546  -1.013671   0.771  0.604  0.000   
         549  -0.996117   0.771  0.603  0.000   
         552  -0.968557   0.771  0.603  0.000   
         555  -0.957469   0.771  0.603  0.000   
         558  -0.941261   0.771  0.602  0.000   
         561  -0.953253   0.771  0.602  0.000   
         564  -0.933961   0.771  0.602  0.000   
         567  -0.940285   0.770  0.601  0.000   
         570  -0.966097   0.769  0.601  0.000   
         573  -0.957230   0.769  0.601  0.000   
         576  -0.985720   0.769  0.602  0.000   
         579  -1.003066   0.769  0.601  0.000   
         582  -0.991369   0.768  0.601  0.000   
         585  -0.988591   0.768  0.601  0.000   
         588  -0.996929   0.767  0.602  0.000   
         591  -0.964001   0.767  0.602  0.000   
         594  -0.986394   0.767  0.602  0.000   
         597  -0.999530   0.767  0.602  0.000   
         600  -0.981476   0.766  0.602  0.000   
         603  -0.963330   0.766  0.602  0.000   
         606  -0.974253   0.765  0.601  0.000   
         609  -0.959875   0.765  0.601  0.000   
         612  -0.961392   0.764  0.600  0.000   
         615  -0.967676   0.764  0.600  0.000   
         618  -0.964437   0.763  0.601  0.000   
         621  -0.953811   0.763  0.600  0.000   
         624  -0.905755   0.762  0.600  0.000   
         627  -0.916653   0.761  0.600  0.000   
         630  -0.899831   0.760  0.600  0.000   
         633  -0.896463   0.760  0.600  0.000   
         636  -0.877044   0.759  0.601  0.000   
         639  -0.895481   0.759  0.600  0.000   
         642  -0.875394   0.758  0.600  0.000   
         645  -0.903936   0.757  0.601  0.000   
         648  -0.939441   0.758  0.602  0.000   
         651  -0.899238   0.757  0.601  0.000   
         654  -0.869932   0.755  0.601  0.000   
         657  -0.905271   0.755  0.601  0.000   
         660  -0.858623   0.754  0.601  0.000   
         663  -0.870450   0.754  0.601  0.000   
         666  -0.889339   0.753  0.601  0.000   
         669  -0.859462   0.752  0.601  0.000   
         672  -0.845417   0.751  0.600  0.000   
         675  -0.840710   0.751  0.600  0.000   
         678  -0.904478   0.751  0.600  0.000   
         681  -0.915275   0.751  0.598  0.000   
         684  -0.896308   0.750  0.599  0.000   
         687  -0.918394   0.750  0.598  0.000   
         690  -0.923557   0.749  0.598  0.000   
         693  -0.904178   0.748  0.599  0.000   
         696  -0.853358   0.749  0.599  0.000   
         699  -0.877898   0.748  0.598  0.000   
         702  -0.828499   0.747  0.598  0.000   
         705  -0.832686   0.747  0.598  0.000   
         708  -0.850867   0.745  0.598  0.000   
         711  -0.884307   0.744  0.598  0.000   
         714  -0.881370   0.744  0.597  0.000   
         717  -0.865720   0.743  0.597  0.000   
         720  -0.843288   0.743  0.596  0.000   
         723  -0.838689   0.742  0.596  0.000   
         726  -0.820034   0.742  0.596  0.000   
         729  -0.829117   0.742  0.597  0.000   
         732  -0.833979   0.741  0.597  0.000   
         735  -0.822125   0.739  0.597  0.000   
         738  -0.812558   0.738  0.597  0.000   
         741  -0.853125   0.737  0.597  0.000   
         744  -0.798395   0.737  0.596  0.000   
         747  -0.840899   0.736  0.597  0.000   
         750  -0.860312   0.735  0.597  0.000   
         753  -0.886887   0.735  0.596  0.000   
         756  -0.895759   0.735  0.595  0.000   
         759  -0.884596   0.734  0.596  0.000   
         762  -0.873385   0.734  0.595  0.000   
         765  -0.864706   0.733  0.596  0.000   
         768  -0.921769   0.733  0.596  0.000   
         771  -0.872097   0.732  0.596  0.000   
         774  -0.858130   0.731  0.596  0.000   
         777  -0.850945   0.731  0.596  0.000   
         780  -0.886214   0.731  0.596  0.000   
         783  -0.872510   0.730  0.596  0.000   
         786  -0.862869   0.729  0.596  0.000   
         789  -0.822057   0.729  0.596  0.000   
         792  -0.854716   0.728  0.596  0.000   
         795  -0.821393   0.727  0.596  0.000   
         798  -0.813451   0.726  0.596  0.000   
         801  -0.834112   0.726  0.596  0.000   
         804  -0.825211   0.726  0.596  0.000   
         807  -0.847290   0.725  0.596  0.000   
         810  -0.864462   0.725  0.597  0.000   
         813  -0.860606   0.724  0.596  0.000   
         816  -0.854547   0.724  0.596  0.000   
         819  -0.872351   0.724  0.596  0.000   
         822  -0.844292   0.723  0.596  0.000   
         825  -0.824304   0.723  0.597  0.000   
         828  -0.820537   0.721  0.596  0.000   
         831  -0.850200   0.721  0.596  0.000   
         834  -0.847013   0.720  0.596  0.000   
         837  -0.871884   0.720  0.596  0.000   
         840  -0.871083   0.719  0.596  0.000   
         843  -0.830760   0.719  0.597  0.000   
         846  -0.829804   0.718  0.597  0.000   
         849  -0.811395   0.717  0.597  0.000   
         852  -0.824155   0.717  0.596  0.000   
         855  -0.836033   0.716  0.596  0.000   
         858  -0.834045   0.715  0.596  0.000   
         861  -0.879636   0.715  0.596  0.000   
         864  -0.882674   0.714  0.596  0.000   
         867  -0.891577   0.714  0.595  0.000   
         870  -0.883515   0.714  0.596  0.000   
         873  -0.887512   0.713  0.596  0.000   
         876  -0.909884   0.713  0.595  0.000   
         879  -0.910506   0.712  0.595  0.000   
         882  -0.916907   0.712  0.594  0.000   
         885  -0.910545   0.711  0.594  0.000   
         888  -0.921257   0.711  0.594  0.000   
         891  -0.935204   0.710  0.595  0.000   
         894  -0.938861   0.709  0.595  0.000   
         897  -0.946392   0.709  0.595  0.000   
         900  -0.912731   0.708  0.595  0.000   
         903  -0.925531   0.708  0.596  0.000   
         906  -0.909729   0.707  0.596  0.000   
         909  -0.836995   0.706  0.596  0.000   
         912  -0.818823   0.706  0.596  0.000   
         915  -0.840331   0.706  0.596  0.000   
         918  -0.862846   0.705  0.595  0.000   
         921  -0.886216   0.704  0.596  0.000   
         924  -0.888415   0.704  0.596  0.000   
         927  -0.869492   0.704  0.596  0.000   
         930  -0.869056   0.703  0.596  0.000   
         933  -0.875641   0.702  0.596  0.000   
         936  -0.861352   0.702  0.595  0.000   
         939  -0.844944   0.702  0.595  0.000   
         942  -0.877314   0.701  0.595  0.000   
         945  -0.866284   0.701  0.596  0.000   
         948  -0.896232   0.701  0.595  0.000   
         951  -0.909248   0.700  0.595  0.000   
         954  -0.874290   0.700  0.595  0.000   
         957  -0.837894   0.700  0.595  0.000   
         960  -0.874408   0.700  0.595  0.000   
         963  -0.861783   0.699  0.594  0.000   
         966  -0.843434   0.699  0.594  0.000   
         969  -0.859793   0.699  0.594  0.000   
         972  -0.851978   0.698  0.593  0.000   
         975  -0.855033   0.698  0.593  0.000   
         978  -0.852391   0.697  0.593  0.000   
         981  -0.873375   0.696  0.593  0.000   
         984  -0.907915   0.696  0.593  0.000   
         987  -0.913499   0.696  0.593  0.000   
         990  -0.906286   0.696  0.593  0.000   
         993  -0.901299   0.696  0.593  0.000   
         996  -0.872629   0.695  0.593  0.000   
         999  -0.863417   0.695  0.593  0.000   
        1002  -0.861437   0.694  0.593  0.000   
        1005  -0.824977   0.694  0.593  0.000   
        1008  -0.858625   0.693  0.592  0.000   
        1011  -0.879535   0.693  0.592  0.000   
        1014  -0.891483   0.693  0.593  0.000   
        1017  -0.894507   0.693  0.593  0.000   
        1020  -0.884706   0.693  0.593  0.000   
        1023  -0.891209   0.693  0.592  0.000   
        1026  -0.888172   0.693  0.592  0.000   
        1029  -0.876614   0.693  0.592  0.000   
        1032  -0.875161   0.692  0.591  0.000   
        1035  -0.852443   0.692  0.591  0.000   
        1038  -0.854340   0.691  0.591  0.000   
        1041  -0.874270   0.690  0.591  0.000   
        1044  -0.867887   0.690  0.592  0.000   
        1047  -0.867255   0.689  0.591  0.000   
        1050  -0.839311   0.689  0.591  0.000   
        1053  -0.845880   0.688  0.591  0.000   
        1056  -0.859028   0.688  0.591  0.000   
        1059  -0.842751   0.687  0.591  0.000   
        1062  -0.846994   0.686  0.591  0.000   
        1065  -0.842229   0.686  0.591  0.000   
        1068  -0.864273   0.686  0.591  0.000   
        1071  -0.867071   0.686  0.592  0.000   
        1074  -0.880717   0.686  0.592  0.000   
        1077  -0.926370   0.685  0.592  0.000   
        1080  -0.881758   0.685  0.592  0.000   
        1083  -0.909845   0.684  0.591  0.000   
        1086  -0.912944   0.684  0.591  0.000   
        1089  -0.895875   0.683  0.591  0.000   
        1092  -0.916955   0.684  0.591  0.000   
        1095  -0.868775   0.684  0.591  0.000   
        1098  -0.906396   0.684  0.591  0.000   
        1101  -0.923333   0.683  0.590  0.000   
        1104  -0.885126   0.683  0.590  0.000   
        1107  -0.868832   0.683  0.591  0.000   
        1110  -0.857368   0.683  0.591  0.000   
        1113  -0.878477   0.682  0.590  0.000   
        1116  -0.909726   0.682  0.590  0.000   
        1119  -0.895423   0.682  0.590  0.000   
        1122  -0.894706   0.682  0.590  0.000   
